trip_id,shopping_time
4333028,2669
4332912,2645
4333046,2616
4333048,2711
4333069,2721
4333024,2658
4332453,2718
4333078,2646
4333089,2639
4332808,2699
4333090,2627
4332743,2658
4333112,2659
4332904,2673
4332790,2674
4333114,2710
4332719,2698
4332990,2666
4333124,2662
4332761,2673
4333125,2600
4333126,2693
4333132,2648
4333138,2711
4333140,2673
4333145,2673
4332787,2673
4333164,2674
4333166,2688
4333175,2669
4333176,2642
4332829,2673
4333183,2673
4333006,2658
4333118,2689
4332849,2690
4333223,2631
4333229,2688
4333167,2674
4332698,2674
4333257,2692
4333258,2712
4333269,2673
4333117,2658
4333272,2731
4333081,2679
4333130,2650
4333309,2727
4333312,2689
4333149,2679
4333321,2600
4333329,2673
4333333,2716
4332997,2676
4333346,2708
4333052,2689
4333354,2642
4333355,2594
4333356,2659
4333357,2697
4333366,2710
4332929,2674
4333336,2674
4333280,2673
4333234,2688
4333194,2674
4333252,2617
4333250,2653
4333396,2674
4333408,2673
4333411,2693
4333216,2661
4333307,2646
4333418,2673
4333419,2674
4333394,2673
4333428,2616
4333337,2689
4333285,2632
4333435,2671
4333444,2714
4333246,2721
4333465,2662
4333439,2649
4333472,2669
4333476,2697
4333477,2689
4333488,2688
4333489,2623
4333491,2713
4333497,2696
4333340,2661
4333500,2700
4333502,2689
4333507,2658
4333284,2681
4333513,2642
4333434,2645
4333516,2659
4333480,2672
4333517,2677
4333328,2650
4333316,2692
4333525,2673
4333530,2659
4333531,2673
4333537,2673
4333540,2600
4333551,2616
4333196,2689
4333553,2673
4333563,2710
4333564,2666
4333565,2674
4333561,2657
4333571,2674
4333577,2674
4333580,2642
4333503,2673
4333586,2673
4333421,2674
4333538,2658
4333555,2698
4333610,2631
4333611,2639
4333623,2659
4333626,2716
4333634,2710
4333572,2651
4333641,2671
4333644,2674
4333652,2623
4333651,2594
4333657,2708
4333663,2673
4333665,2697
4333675,2673
4333679,2658
4333689,2646
4333629,2650
4333701,2727
4333702,2710
4333696,2648
4333708,2673
4333711,2659
4333719,2669
4333721,2662
4333727,2642
4333677,2636
4333733,2712
4333750,2673
4333752,2673
4333713,2688
4333773,2642
4333751,2673
4333745,2690
4333792,2623
4333807,2662
4333812,2712
4333819,2727
4333766,2649
4333793,2679
4333753,2674
4333836,2674
4333856,2673
4333840,2674
4333824,2673
4333871,2662
4333826,2670
4333862,2647
4333823,2674
4333844,2673
4333820,2616
4333786,2674
4333906,2623
4333838,2675
4333899,2693
4333847,2689
4333919,2662
4333905,2673
4333876,2673
4333936,2642
4333884,2674
4333947,2673
4333869,2657
4333942,2650
4333951,2650
4333941,2673
4333985,2662
4333960,2636
4333938,2659
4333891,2675
4334000,2623
4334001,2673
4334002,2662
4334013,2673
4334016,2662
4334027,2674
4333995,2710
4334029,2648
4334047,2673
4334035,2645
4334043,2650
4334069,2654
4334059,2698
4334068,2662
4334064,2673
4334067,2658
4334079,2674
4334074,2647
4334044,2673
4334083,2673
4334084,2675
4334090,2674
4334049,2645
4334092,2648
4334100,2673
4334096,2673
4334110,2673
4335516,2674
4335521,2716
4335523,2690
4335528,2651
4335075,2674
4335096,2677
4335540,2598
4335751,2674
4335867,2674
4335094,2680
4335090,2683
4336198,2651
4335956,2673
4336205,2716
4336216,2690
4335085,2669
4336475,2674
4336579,2628
4336581,2692
4336582,2666
4336583,2663
4336584,2693
4336597,2662
4336605,2623
4336616,2658
4336650,2677
4336698,2673
4336702,2658
4336707,2697
4336710,2662
4336712,2687
4336717,2674
4336719,2647
4336722,2693
4336723,2641
4336725,2736
4336727,2686
4336729,2663
4336730,2711
4336732,2716
4336734,2691
4336735,2630
4336737,2640
4336738,2649
4336739,2661
4336763,2651
4336764,2690
4336765,2659
4336928,2674
4336950,2662
4337006,2691
4336156,2674
4337020,2693
4337036,2663
4337083,2628
4337132,2640
4337186,2662
4337224,2666
4337237,2609
4337240,2693
4337265,2692
4337287,2663
4337289,2673
4336155,2674
4336963,2702
4336905,2642
4337353,2716
4337366,2674
4337383,2663
4337384,2736
4337385,2640
4337453,2697
4337519,2623
4337521,2693
4337526,2609
4337531,2649
4337533,2661
4337540,2630
4337541,2687
4337563,2663
4337587,2641
4337327,2674
4337625,2663
4337586,2674
4337655,2691
4337657,2640
4337676,2686
4337091,2689
4337696,2663
4337698,2658
4337480,2668
4337775,2691
4337777,2630
4337711,2643
4337802,2686
4337806,2647
4337569,2677
4337846,2623
4337863,2649
4337869,2663
4337888,2697
4337913,2662
4337927,2711
4337951,2674
4337968,2658
4337997,2662
4337808,2679
4337998,2641
4338012,2736
4338014,2661
4338036,2609
4337610,2672
4338049,2687
4338073,2654
4338074,2628
4338080,2664
4338081,2673
4338082,2675
4338083,2646
4338085,2658
4338094,2649
4338118,2625
4338128,2670
4338131,2662
4338132,2688
4338133,2668
4338138,2691
4338142,2630
4338145,2646
4338178,2674
4338204,2679
4338206,2693
4338208,2658
4338210,2674
4338233,2691
4338238,2640
4338243,2623
4337444,2674
4338261,2666
4337760,2673
4338278,2692
4338209,2674
4338181,2673
4338310,2716
4338180,2613
4338321,2647
4338328,2697
4338329,2673
4338335,2674
4338019,2674
4338404,2646
4338413,2662
4338461,2663
4338472,2674
4338497,2670
4338522,2676
4338525,2630
4338526,2649
4338539,2674
4338587,2654
4338191,2668
4338595,2668
4338284,2642
4338306,2682
4338609,2666
4337445,2652
4338624,2609
4338640,2693
4338644,2691
4337451,2689
4338669,2663
4338673,2641
4338692,2711
4338693,2674
4338737,2688
4338743,2658
4338756,2686
4338318,2644
4338810,2673
4338724,2676
4338071,2680
4338828,2674
4338832,2628
4338836,2692
4338336,2669
4338860,2736
4338885,2658
4338912,2675
4338674,2674
4338935,2625
4338961,2641
4338988,2664
4339001,2663
4339002,2673
4339003,2630
4337449,2688
4339012,2646
4338636,2598
4339043,2646
4339044,2649
4339045,2661
4339046,2693
4338537,2639
4339051,2630
4339067,2670
4338694,2673
4339074,2697
4338677,2673
4338903,2683
4338698,2658
4339105,2662
4337447,2674
4339109,2676
4339110,2679
4339113,2658
4339120,2736
4339139,2654
4339154,2691
4339186,2628
4339191,2662
4339192,2623
4339208,2647
4339214,2691
4339257,2693
4339260,2693
4339299,2687
4339303,2646
4339305,2654
4339306,2651
4339307,2609
4337450,2674
4339321,2628
4339323,2664
4339322,2690
4338902,2630
4339345,2641
4339347,2711
4339367,2674
4339377,2646
4339380,2673
4339395,2675
4339400,2691
4339409,2649
4339440,2659
4339465,2686
4339480,2654
4339500,2676
4339522,2663
4339569,2630
4339575,2674
4339576,2688
4339577,2646
4339053,2673
4339599,2661
4339606,2697
4339608,2666
4339158,2702
4339661,2709
4339666,2631
4339667,2684
4339668,2643
4339669,2703
4339670,2677
4339671,2630
4339673,2647
4339676,2711
4339678,2635
4339687,2634
4339689,2674
4339691,2627
4339693,2718
4339698,2673
4339726,2651
4339740,2674
4338754,2688
4339754,2609
4339776,2675
4339783,2662
4339786,2670
4338954,2645
4339808,2693
4339828,2625
4339834,2646
4339839,2640
4339841,2691
4339865,2693
4339868,2716
4339890,2736
4339891,2628
4339566,2613
4339741,2675
4339920,2692
4339928,2688
4339743,2659
4339752,2674
4339947,2630
4339948,2691
4339950,2668
4339972,2649
4339742,2671
4340005,2711
4340006,2673
4340016,2641
4340020,2654
4340025,2674
4340054,2658
4340065,2691
4339747,2674
4340083,2686
4338952,2672
4339932,2652
4340108,2670
4340110,2630
4340128,2663
4340135,2640
4339489,2688
4340060,2668
4340173,2658
4339745,2643
4340178,2690
4339744,2672
4339728,2688
4340189,2658
4339445,2676
4340194,2716
4340202,2674
4339904,2659
4340226,2646
4339749,2661
4339906,2688
4340245,2654
4340252,2646
4340111,2674
4340278,2659
4340281,2673
4340314,2628
4340318,2697
4340088,2674
4340322,2651
4339979,2674
4340345,2716
4340383,2673
4338953,2666
4339901,2661
4340409,2674
4339946,2642
4339879,2658
4340031,2682
4340182,2659
4339968,2673
4340439,2670
4340440,2630
4340442,2676
4339831,2660
4340457,2646
4340250,2630
4340492,2654
4340001,2643
4340545,2663
4340546,2716
4340550,2634
4340564,2658
4340572,2628
4340590,2685
4340041,2597
4340594,2718
4340596,2687
4340597,2711
4340181,2678
4340620,2630
4340627,2709
4340629,2664
4340635,2691
4340637,2675
4340640,2675
4340642,2662
4340643,2674
4340646,2658
4340657,2674
4340666,2647
4340681,2635
4340165,2644
4340251,2673
4339913,2673
4340709,2673
4340710,2691
4340713,2646
4340734,2647
4340744,2691
4340759,2649
4340238,2680
4340778,2736
4340781,2697
4340787,2693
4340330,2674
4340283,2674
4340799,2688
4340386,2679
4340598,2683
4340846,2675
4340847,2654
4340850,2674
4340854,2673
4340331,2710
4340868,2703
4340476,2658
4340877,2674
4340878,2666
4340882,2663
4340883,2677
4340885,2631
4340007,2669
4339746,2688
4340922,2658
4340942,2676
4340943,2679
4340944,2692
4340945,2643
4340956,2658
4340988,2625
4340989,2686
4340990,2691
4340243,2688
4341022,2659
4341023,2693
4340462,2674
4340692,2638
4341044,2647
4341045,2709
4341064,2630
4341072,2691
4340311,2676
4341146,2634
4340724,2673
4341167,2691
4341174,2673
4341176,2627
4341182,2630
4340917,2672
4341236,2709
4341253,2647
4341274,2658
4341277,2684
4341015,2672
4341302,2685
4341309,2736
4341311,2654
4341312,2640
4341313,2651
4340889,2688
4341340,2658
4341347,2689
4341368,2674
4341391,2646
4341393,2634
4341423,2630
4341430,2709
4341431,2668
4341432,2661
4341434,2664
4341435,2670
4341436,2658
4341437,2677
4341438,2663
4341440,2662
4341441,2651
4341457,2675
4341461,2687
4340804,2612
4341500,2711
4341504,2646
4341170,2677
4341524,2691
4341526,2693
4341147,2659
4341551,2666
4341571,2674
4341381,2682
4340830,2665
4341607,2718
4341622,2674
4341627,2703
4341297,2680
4341341,2674
4341635,2693
4341645,2676
4341466,2669
4341674,2675
4341388,2674
4341035,2641
4341723,2640
4341745,2658
4341161,2701
4341142,2638
4341481,2672
4341778,2630
4341784,2677
4341789,2625
4341806,2658
4341487,2674
4341628,2652
4341379,2674
4341844,2685
4341858,2646
4341861,2654
4341786,2674
4341872,2630
4341880,2641
4341687,2661
4341906,2686
4341912,2684
4341581,2644
4341178,2676
4341377,2673
4341644,2671
4341908,2630
4341950,2627
4341753,2673
4341980,2716
4341995,2630
4342001,2658
4342004,2635
4341651,2649
4342026,2689
4341840,2674
4342074,2670
4342073,2670
4342083,2634
4342123,2646
4342126,2689
4342127,2674
4342131,2625
4342134,2718
4342141,2711
4342170,2666
4342203,2691
4342211,2651
4342217,2736
4342220,2654
4342255,2631
4341886,2674
4342267,2691
4341383,2674
4342276,2670
4342286,2693
4342293,2647
4342295,2670
4342313,2651
4342194,2674
4342336,2677
4342027,2674
4342338,2709
4342339,2703
4342348,2677
4342378,2676
4342379,2692
4342384,2685
4341574,2661
4342409,2647
4341921,2666
4342464,2647
4342473,2635
4342489,2625
4342523,2643
4342242,2674
4342543,2641
4342568,2684
4342586,2674
4342360,2675
4342610,2686
4342612,2674
4342614,2625
4342423,2688
4342076,2682
4342627,2689
4342630,2670
4342631,2658
4342668,2644
4342669,2675
4342508,2674
4342707,2630
4342232,2659
4342497,2668
4342784,2658
4342794,2627
4342855,2646
4342856,2635
4342681,2638
4342936,2674
4342953,2631
4342957,2710
4342960,2709
4342961,2656
4342968,2692
4342970,2631
4342859,2659
4342998,2623
4342999,2686
4343000,2658
4343001,2659
4343002,2727
4343003,2647
4343004,2683
4343005,2718
4343025,2647
4343030,2647
4343040,2673
4343084,2677
4343085,2711
4343113,2676
4343117,2703
4343129,2691
4343133,2630
4343135,2663
4343006,2666
4343155,2675
4342327,2679
4343156,2634
4343165,2625
4343136,2673
4343186,2677
4343187,2651
4342809,2644
4343197,2710
4343226,2630
4342692,2674
4342695,2669
4342963,2673
4343278,2691
4343280,2709
4342325,2688
4343282,2684
4343086,2630
4343349,2675
4343355,2658
4343351,2673
4343373,2674
4343384,2693
4343428,2641
4343430,2674
4343458,2689
4343481,2710
4343482,2727
4342754,2642
4343511,2674
4343533,2677
4343248,2674
4343559,2658
4343578,2658
4343304,2694
4343584,2647
4343607,2646
4343614,2631
4343632,2692
4343131,2674
4343648,2709
4343658,2674
4343667,2693
4343668,2659
4343669,2623
4343509,2674
4343694,2663
4343737,2656
4343746,2634
4343748,2678
4343768,2630
4343773,2651
4343775,2630
4343784,2641
4343802,2686
4343803,2676
4343805,2644
4343656,2647
4343864,2692
4343866,2709
4343777,2674
4343891,2631
4343532,2642
4343582,2660
4343922,2691
4343412,2673
4343961,2641
4343966,2710
4343970,2630
4343977,2625
4343988,2689
4343994,2658
4344011,2658
4344012,2675
4344014,2631
4343838,2676
4344060,2674
4344071,2656
4343692,2677
4344119,2674
4343905,2658
4344158,2630
4343480,2674
4343611,2688
4344208,2670
4344234,2651
4343983,2674
4344285,2692
4344288,2649
4344290,2658
4344310,2643
4344335,2684
4343893,2662
4343776,2702
4344355,2658
4344361,2693
4344362,2677
4344409,2625
4344427,2658
4344486,2688
4344487,2689
4344488,2701
4344490,2667
4344499,2685
4344570,2685
4344571,2630
4344572,2710
4344573,2727
4344574,2692
4344575,2674
4344576,2649
4344598,2683
4344599,2674
4344503,2674
4344384,2630
4344210,2674
4343993,2668
4344689,2631
4344698,2689
4344701,2631
4344750,2684
4344753,2703
4344757,2625
4344773,2623
4344799,2677
4344800,2691
4344804,2651
4344821,2674
4344382,2638
4344841,2701
4344860,2670
4344892,2667
4344894,2634
4344918,2663
4344920,2658
4344431,2674
4344602,2598
4344730,2643
4344985,2685
4344989,2709
4345008,2674
4345031,2727
4345034,2656
4345035,2692
4345039,2631
4345040,2674
4345048,2691
4345078,2630
4345080,2658
4345082,2674
4345085,2625
4345110,2686
4345138,2641
4345139,2677
4345155,2710
4344948,2654
4345060,2646
4345211,2693
4345231,2631
4345066,2658
4345256,2643
4345265,2651
4345083,2674
4345144,2642
4345364,2623
4344975,2645
4345379,2691
4345380,2688
4345382,2674
4345400,2709
4345425,2692
4345173,2668
4345452,2684
4345453,2674
4345493,2689
4345503,2658
4345506,2644
4345532,2658
4345548,2674
4345549,2710
4345142,2613
4345613,2701
4345067,2659
4345429,2683
4345641,2667
4345642,2727
4345386,2669
4345672,2625
4345683,2709
4345684,2643
4345475,2674
4345711,2631
4345713,2651
4345728,2689
4344729,2718
4345159,2625
4345420,2677
4345143,2666
4345789,2686
4345795,2685
4345797,2685
4345819,2656
4345734,2674
4345823,2693
4345887,2710
4345089,2674
4345947,2692
4345948,2670
4345588,2688
4345964,2684
4345982,2630
4346004,2630
4346015,2693
4345768,2672
4345482,2661
4346092,2679
4346100,2674
4346106,2689
4346108,2611
4346110,2640
4346102,2648
4346115,2671
4346117,2643
4346161,2579
4346167,2690
4346219,2642
4346220,2688
4346222,2638
4346224,2686
4346238,2689
4346248,2631
4346273,2644
4346232,2659
4346278,2710
4346036,2645
4346325,2692
4346329,2709
4346364,2701
4346345,2674
4346386,2703
4345890,2674
4346417,2670
4346457,2611
4345646,2659
4346230,2630
4346237,2668
4346551,2692
4346554,2701
4345659,2667
4346177,2674
4346575,2667
4346587,2679
4346594,2651
4346020,2672
4346397,2674
4346632,2656
4346654,2693
4346190,2699
4346682,2674
4346687,2640
4346540,2689
4346713,2630
4346717,2689
4346723,2685
4346731,2630
4346378,2674
4346742,2701
4346757,2671
4346639,2654
4346773,2710
4346607,2598
4346782,2643
4346046,2674
4346796,2690
4346829,2648
4346830,2625
4346217,2641
4346851,2686
4346877,2689
4346878,2658
4346879,2689
4346887,2688
4346834,2674
4346905,2685
4346930,2631
4346956,2674
4346957,2727
4346959,2684
4346960,2689
4346981,2693
4347008,2658
4346859,2673
4347066,2644
4347068,2679
4346280,2702
4347098,2670
4346340,2641
4347123,2611
4347163,2709
4345978,2620
4347179,2631
4347181,2701
4346567,2694
4347210,2710
4347218,2658
4346665,2666
4346570,2674
4347246,2690
4347247,2677
4347256,2625
4346608,2658
4347262,2623
4347267,2579
4347106,2689
4347190,2674
4347288,2689
4347289,2693
4347296,2630
4347314,2648
4347331,2651
4347338,2671
4347375,2642
4347376,2692
4347399,2670
4347400,2710
4347406,2603
4347407,2625
4347410,2686
4347419,2674
4347451,2667
4347313,2682
4347472,2701
4347473,2611
4347500,2689
4347576,2703
4347589,2641
4347590,2640
4347591,2658
4347601,2658
4347378,2673
4347621,2648
4347642,2625
4347380,2630
4347653,2638
4347676,2677
4347692,2670
4347707,2603
4347221,2673
4347745,2685
4347767,2594
4347768,2622
4347770,2671
4347772,2710
4347602,2672
4347879,2728
4347881,2710
4347886,2654
4347888,2731
4347889,2674
4347890,2685
4347891,2674
4347892,2674
4347894,2689
4347921,2690
4347544,2672
4347469,2674
4347623,2654
4347417,2668
4347994,2670
4346902,2674
4348010,2642
4347780,2617
4347675,2674
4347783,2674
4348105,2611
4348109,2710
4347070,2657
4348124,2648
4347717,2667
4348132,2689
4348158,2679
4348160,2658
4348161,2630
4348094,2674
4348196,2641
4347795,2674
4348199,2667
4347782,2673
4348237,2603
4348069,2658
4348248,2656
4348249,2674
4348253,2625
4347998,2643
4348272,2622
4348276,2710
4348283,2674
4347564,2718
4348305,2644
4348309,2689
4348336,2684
4348337,2638
4348348,2685
4348359,2658
4348380,2728
4348386,2671
4348394,2648
4348398,2674
4348400,2709
4348403,2701
4348408,2731
4348412,2579
4348427,2703
4348457,2679
4348465,2654
4348469,2677
4348499,2710
4348500,2674
4348507,2640
4348184,2672
4348312,2702
4348560,2688
4348561,2686
4348586,2728
4348346,2674
4348615,2623
4348618,2658
4347781,2671
4348629,2622
4348672,2710
4348392,2672
4348699,2603
4348702,2679
4348720,2643
4348725,2674
4348724,2656
4348727,2674
4348037,2658
4348734,2658
4348752,2630
4348756,2689
4348757,2685
4348769,2684
4348779,2689
4348780,2654
4348817,2671
4348729,2688
4348836,2690
4348839,2579
4348840,2679
4348841,2611
4348533,2661
4348869,2728
4348885,2685
4348946,2677
4348971,2701
4349016,2689
4349026,2674
4348785,2630
4349057,2656
4349063,2727
4349107,2709
4349108,2670
4349111,2638
4349112,2579
4348575,2642
4348950,2617
4349128,2689
4349136,2625
4349138,2710
4349149,2594
4349178,2728
4349007,2667
4348998,2674
4349220,2674
4349230,2603
4349234,2622
4349203,2679
4349027,2597
4348820,2708
4349328,2654
4349338,2681
4349344,2663
4349345,2631
4349363,2703
4349133,2674
4349373,2633
4349374,2667
4349375,2674
4349376,2674
4349378,2644
4349379,2674
4349380,2731
4349381,2674
4349398,2658
4349422,2684
4349432,2643
4349436,2654
4348749,2673
4349461,2727
4349139,2673
4349383,2674
4349483,2689
4349504,2690
4349520,2667
4349541,2625
4349250,2666
4349588,2709
4349589,2701
4349590,2689
4349150,2673
4349497,2673
4349618,2670
4349463,2658
4349071,2674
4349637,2654
4349346,2721
4349648,2671
4349653,2594
4349656,2638
4349666,2663
4349222,2619
4348674,2664
4349386,2673
4349689,2677
4349690,2689
4349691,2658
4349720,2674
4349721,2731
4349298,2692
4349384,2674
4349750,2716
4349752,2728
4349767,2631
4349288,2662
4349795,2710
4349798,2709
4349825,2623
4349506,2658
4349725,2661
4349343,2658
4349877,2667
4349882,2633
4349885,2731
4349897,2703
4349900,2656
4349901,2701
4348671,2673
4349929,2654
4349934,2658
4349938,2654
4349944,2689
4349954,2727
4349956,2644
4349963,2690
4348917,2675
4350000,2640
4350001,2674
4350003,2648
4350004,2731
4350013,2643
4349949,2689
4349812,2674
4350025,2684
4349525,2658
4349879,2630
4350086,2663
4349905,2673
4350093,2688
4350114,2611
4350115,2654
4350128,2689
4350131,2633
4349723,2674
4350136,2622
4349797,2668
4350150,2623
4349853,2638
4350170,2579
4350190,2631
4349976,2675
4349974,2673
4350153,2674
4350208,2656
4350221,2716
4350228,2681
4350233,2685
4349988,2617
4350259,2654
4350265,2674
4350009,2674
4350279,2644
4350280,2671
4350293,2710
4350294,2728
4350305,2633
4350306,2701
4349947,2669
4350314,2654
4350325,2603
4350362,2709
4349285,2610
4350209,2645
4350376,2663
4350384,2731
4350398,2594
4350415,2638
4350154,2673
4349948,2674
4350443,2681
4350450,2643
4350452,2656
4350457,2648
4350460,2640
4350359,2673
4350481,2688
4350495,2622
4350023,2689
4350329,2690
4350522,2677
4350523,2663
4350531,2709
4350400,2674
4350535,2703
4350547,2623
4350551,2654
4350564,2579
4350110,2674
4350421,2658
4350620,2721
4350623,2673
4350628,2673
4350631,2674
4350064,2672
4350655,2674
4350656,2639
4350658,2712
4350659,2644
4350660,2674
4350664,2716
4349474,2688
4350694,2727
4350062,2675
4350711,2731
4350740,2594
4350746,2638
4350757,2688
4350649,2674
4350784,2658
4350799,2667
4350817,2669
4350476,2666
4350835,2721
4350837,2674
4350844,2633
4350646,2614
4350855,2654
4350497,2702
4350871,2579
4350856,2674
4350702,2661
4350877,2712
4350883,2640
4350893,2643
4350637,2662
4350553,2674
4350911,2684
4350915,2681
4350919,2677
4350925,2640
4350931,2685
4350692,2673
4350888,2674
4350956,2709
4350957,2716
4350960,2703
4350973,2690
4350992,2656
4350997,2663
4351006,2644
4350829,2673
4351034,2648
4350986,2673
4350785,2657
4350892,2617
4351089,2640
4351094,2673
4350886,2660
4350965,2674
4351107,2674
4351125,2728
4351126,2688
4351128,2674
4351009,2639
4350760,2619
4351144,2721
4351151,2594
4351154,2710
4350923,2669
4351177,2688
4349996,2675
4351080,2672
4351196,2727
4351200,2701
4350976,2658
4351023,2630
4350650,2675
4351210,2654
4351212,2674
4351216,2639
4351156,2674
4351233,2731
4351256,2712
4351257,2663
4351258,2623
4351051,2693
4351095,2673
4351268,2611
4351272,2669
4351289,2716
4351199,2688
4351081,2708
4351303,2710
4351306,2579
4351076,2646
4351309,2644
4351201,2693
4351346,2681
4351347,2648
4351263,2673
4351377,2674
4351382,2709
4351383,2633
4351307,2674
4351245,2671
4351217,2659
4351222,2674
4351436,2579
4351282,2689
4351127,2667
4351460,2701
4351465,2681
4351302,2674
4351479,2622
4350063,2690
4351376,2689
4351521,2579
4351522,2633
4351305,2610
4351549,2674
4351385,2662
4351048,2674
4351558,2674
4351567,2644
4351572,2673
4351575,2648
4351584,2688
4351595,2611
4351599,2709
4351600,2663
4351601,2673
4351607,2716
4351620,2674
4351621,2678
4351641,2642
4351642,2689
4351386,2647
4351651,2654
4351652,2721
4351661,2594
4351173,2680
4351553,2721
4351678,2674
4351461,2674
4351592,2674
4351174,2673
4351710,2727
4351719,2709
4351720,2648
4351721,2728
4351722,2663
4351630,2673
4351635,2674
4351745,2643
4351750,2685
4351755,2640
4351760,2633
4351766,2731
4351560,2664
4351770,2673
4351771,2639
4351772,2674
4351703,2630
4351787,2688
4351765,2673
4351804,2579
4351485,2674
4351836,2648
4351663,2690
4351848,2633
4351619,2648
4351859,2689
4351860,2712
4351866,2644
4351869,2579
4351871,2673
4351881,2674
4351709,2668
4351885,2642
4351894,2674
4351895,2611
4351912,2701
4351914,2688
4351919,2673
4351638,2665
4351800,2619
4351932,2648
4351933,2681
4351934,2622
4351767,2659
4351714,2663
4351935,2731
4351937,2640
4351740,2662
4351945,2654
4351962,2674
4351964,2714
4351400,2673
4351707,2674
4351977,2727
4351979,2678
4351995,2663
4352000,2640
4351874,2658
4352009,2633
4352010,2721
4351847,2693
4351852,2688
4352016,2674
4351829,2610
4352018,2673
4352035,2728
4351830,2614
4352044,2709
4351898,2674
4352045,2648
4351966,2673
4352017,2679
4351927,2674
4352088,2642
4352091,2663
4352093,2701
4351851,2673
4352095,2594
4352005,2688
4352098,2579
4352112,2639
4352113,2685
4352116,2674
4352126,2731
4352089,2664
4352135,2674
4352136,2689
4352137,2727
4352154,2674
4351955,2658
4352160,2673
4352074,2673
4352106,2674
4352107,2689
4352037,2648
4352182,2663
4352184,2712
4352193,2640
4352194,2611
4352075,2647
4352058,2674
4352004,2663
4352132,2646
4352203,2678
4352006,2674
4351963,2617
4351980,2689
4351944,2659
4352218,2681
4352059,2655
4352227,2631
4352228,2654
4352138,2673
4352195,2673
4352235,2674
4352186,2691
4352131,2674
4352242,2673
4352243,2701
4352270,2674
4352272,2654
4352273,2721
4352281,2642
4352290,2658
4352293,2728
4352299,2714
4352319,2674
4352328,2631
4352232,2667
4352336,2688
4352342,2673
4352238,2661
4352269,2662
4352307,2674
4352354,2659
4352373,2701
4352375,2631
4352340,2674
4352377,2611
4352252,2680
4352401,2669
4352404,2640
4352407,2728
4352408,2714
4352321,2674
4352415,2643
4352374,2673
4352429,2689
4352425,2673
4352443,2654
4352451,2721
4352452,2714
4352382,2672
4352387,2692
4352464,2674
4352475,2631
4352433,2665
4352398,2674
4352300,2610
4352359,2674
4352221,2674
4352099,2688
4352492,2674
4352496,2710
4352428,2674
4352507,2673
4352508,2642
4352466,2673
4352349,2674
4352515,2727
4352395,2658
4352372,2675
4352519,2611
4352471,2614
4352536,2728
4352560,2674
4352562,2701
4352564,2712
4352546,2674
4352511,2674
4352274,2672
4352582,2611
4352500,2690
4352591,2689
4352569,2662
4352535,2659
4352601,2631
4352550,2674
4352606,2681
4352461,2658
4352362,2688
4352540,2673
4352516,2650
4352617,2728
4352418,2672
4352431,2648
4352631,2689
4352430,2673
4352652,2674
4352587,2674
4352667,2631
4352668,2710
4352570,2674
4352662,2614
4352592,2674
4352653,2674
4352625,2663
4352531,2672
4352331,2650
4352688,2673
4352598,2657
4352669,2688
4352650,2674
4352720,2674
4352719,2674
4352738,2674
4352743,2712
4352534,2617
4352694,2610
4352756,2631
4352760,2710
4352736,2664
4352705,2689
4352761,2674
4352727,2674
4352794,2674
4352715,2674
4352633,2673
4352676,2659
4352801,2712
4352701,2676
4352777,2673
4352757,2649
4352791,2674
4352713,2673
4352814,2631
4352768,2615
4352729,2673
4352817,2710
4352789,2674
4352796,2658
4352762,2663
4352803,2674
4352806,2648
4352855,2710
4352824,2674
4352861,2674
4352832,2679
4352827,2710
4352862,2674
4352865,2674
4352526,2650
4352876,2610
4352846,2674
4352881,2674
4352884,2674
4352898,2674
4352899,2674
4352902,2674
4352900,2674
4352908,2646
4352901,2674
4352914,2663
4352917,2710
4352904,2658
4352910,2673
4352919,2649
4352920,2614
4352927,2689
4352922,2650
4352925,2659
4352924,2675
4354182,2651
4354191,2716
4354301,2674
4353838,2674
4353864,2674
4353843,2675
4353859,2675
4353845,2598
4354209,2674
4354206,2703
4353848,2683
4354800,2650
4354861,2651
4354545,2644
4354515,2673
4355203,2683
4355209,2662
4355214,2623
4355218,2716
4355225,2603
4355228,2651
4355235,2625
4355240,2631
4355243,2736
4355244,2691
4355245,2674
4355247,2628
4355249,2630
4355250,2686
4355252,2674
4355253,2649
4355257,2662
4355258,2609
4355260,2694
4355288,2623
4354764,2639
4355354,2628
4355415,2674
4355269,2674
4355038,2674
4355509,2625
4355432,2667
4354760,2672
4355547,2731
4354768,2673
4355565,2691
4355562,2650
4355540,2674
4355264,2661
4355596,2649
4355507,2630
4355618,2631
4355628,2651
4354771,2674
4355659,2674
4355680,2603
4354748,2674
4354757,2693
4355704,2736
4355746,2647
4355812,2691
4355718,2673
4355377,2674
4355902,2716
4355903,2674
4355904,2625
4355922,2623
4355924,2603
4355940,2686
4355943,2651
4356010,2691
4356013,2662
4356017,2631
4356036,2731
4355266,2675
4356043,2609
4355508,2659
4356057,2628
4356126,2649
4356137,2736
4355843,2675
4356141,2683
4356158,2674
4356161,2623
4356162,2694
4356184,2630
4356245,2662
4356276,2651
4356281,2649
4356302,2691
4356311,2609
4356327,2716
4356401,2675
4356403,2673
4356405,2659
4356407,2645
4356409,2615
4356410,2644
4356412,2679
4356413,2646
4356424,2675
4355826,2674
4356430,2694
4356432,2628
4355833,2674
4356443,2625
4356456,2644
4355828,2639
4356511,2631
4356533,2683
4355863,2598
4356546,2686
4356422,2613
4356554,2647
4356559,2673
4356552,2674
